0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
-222.76472,39.0564,2.278287,29.436407,-16.48897,-0.03243464,-2.411512,3.6936424,0.02275806,1.3886663,1.2305036,5.277098,2.699266,-2.4387982,0.51714957,-1.011392,-2.7676458,-2.033069,-2.7180467,-1.9952091,1.2771993,2.5823333,3.6453915,7.7938232,7.280007,8.674544
-268.65604,40.95323,2.295211,22.622627,-9.549054,1.9008507,1.1861823,5.8811164,4.4401455,-0.09899789,3.5487018,5.6364074,4.5694356,-2.2653747,1.8985577,-1.0120717,-1.668397,-0.955537,-0.7351672,-0.5758961,1.4588692,-0.56215924,0.94904613,2.1252604,3.7080567,7.148846
-264.56912,31.77888,-5.3401484,24.258902,0.26670596,-3.4348166,-8.645891,-7.472415,-0.5425813,-0.7649463,2.665583,-2.187198,5.949791,7.031382,1.7953367,7.9343634,-0.627893,3.6314454,-3.6225817,3.7433789,-2.7534013,1.1109275,2.0062215,4.126395,5.4714966,6.63688
-195.57584,30.804674,-5.283313,23.364428,-1.0019306,-6.8804784,-9.941618,-9.89548,-2.9381576,-3.2575765,1.3128787,-3.6372378,6.5116634,5.9185843,0.68719125,8.852667,-1.1015755,3.272065,-5.2478747,3.6730042,-4.131014,1.0001472,1.8942847,3.1163447,4.7696185,6.219001
-273.83765,29.56524,-9.181837,27.32388,-3.5674627,-1.5758189,-7.7036242,-8.378889,-0.118822604,-1.5377171,1.9387245,-1.8660041,6.471841,7.284593,1.1738857,7.661846,0.5323288,2.0280015,-2.9427989,2.004729,-2.1930354,2.8509765,6.4320583,8.358696,10.514273,12.281439
-299.73218,32.78938,-4.1393967,25.2505,-1.006686,0.09723101,-5.4081674,-4.0720067,0.9774854,-0.39021865,2.5110042,-0.26552978,6.851137,7.5212145,2.6240234,7.241939,0.40305528,3.2364192,-1.5389549,2.6934035,-1.6498578,3.3588452,3.0152695,5.747994,6.648374,7.861595
-274.02008,37.685596,-10.441627,22.144148,-4.3518896,-1.6036091,-9.506466,-7.969988,-0.48303673,-2.727992,2.4941618,-3.7807982,6.097421,6.938888,1.2764375,7.2927976,-1.3001102,3.6123238,-3.919086,3.15957,-2.1047623,4.5145164,5.6295495,7.807024,9.771291,10.9025135
-259.0278,23.02332,-2.178604,22.232155,-2.9192479,1.985768,-9.460035,-5.2424645,0.07961487,-1.6682248,2.280564,-1.1194327,6.247977,7.4628124,2.4812994,7.170864,-0.17564481,2.0744944,-2.1362245,3.15334,-2.659491,3.6763403,3.2319098,7.516879,8.321786,8.955242
-241.16388,30.068872,-6.336813,24.586967,-3.3362086,-4.510193,-9.312205,-10.508529,-2.8930478,-3.9427109,0.482763,-3.7842355,4.8582244,6.7006016,-0.14180252,7.442871,-1.053372,2.8594813,-4.648004,2.4927955,-3.284489,2.1393738,2.5207987,4.837185,6.0687838,9.602137
-219.24016,28.71075,-3.435023,26.936518,-2.440461,-5.089135,-9.599874,-11.78202,-4.6324306,-3.7733467,-0.045380466,-3.5824347,2.9744773,6.184272,1.1493834,7.08881,-0.52577245,3.539437,-3.8208413,2.3666399,-4.3404307,1.961134,2.3330073,4.262824,5.6253705,9.663754
-299.10754,36.051327,-3.9163332,24.259422,0.0496433,2.6533866,-4.66685,-4.8532686,1.7586688,1.6128495,2.5815978,1.1018361,7.174639,7.968969,3.2483444,7.599592,0.2345242,4.1737657,-1.1773821,3.761781,-2.1618667,2.3320596,1.448028,1.0361432,2.686034,3.6584637
-384.32513,15.049249,-14.685895,18.408052,-14.755219,-4.017907,-4.206005,6.365244,4.455545,-0.8089029,5.3894715,6.365964,1.1235355,-1.7270792,2.7193446,-1.1403009,-1.1783371,1.5550026,-3.5335689,0.3025148,1.4030132,7.1729155,8.023161,13.788143,7.6976337,10.278339
-268.50214,7.741606,-14.822541,17.441269,-18.432835,-8.728265,-4.663357,6.3433385,1.0277658,-0.0063365237,5.1622458,6.4860973,0.1317419,-2.0071151,2.3265986,-1.9795332,-2.6017969,0.40760735,-3.5277708,-0.19452092,0.12886526,7.5379505,6.177902,13.544441,5.7734766,9.177476
-312.6693,15.209068,-11.617452,18.782337,-13.7641735,0.44313422,-4.701777,4.5487046,6.3515096,-1.3195306,5.406819,4.1689053,2.6852279,-2.4446633,3.411355,-1.1969192,-1.9319621,2.4893842,-3.1550472,1.6072832,2.2132058,8.528382,7.1702075,12.262136,4.5243964,7.0873756
-296.31927,0.20616658,-12.113584,24.55274,-20.229105,-4.8986416,-4.80836,4.3645515,2.320242,-0.3122877,4.888618,2.6180809,1.3159237,-2.3370035,2.012244,-2.7546604,-2.7741027,1.6623486,-3.1261299,1.867554,2.7867723,8.254637,7.1231966,12.034346,5.6625395,10.106807
-291.5479,16.01822,-20.36393,17.84147,-17.95624,-2.8573258,-4.766212,4.7969975,5.4520245,-1.9703846,4.5022707,3.0910745,1.7728454,-3.0962381,2.363556,-0.9284052,-3.1998844,1.2910353,-3.8193913,2.4735446,2.227442,9.292342,7.538948,11.962752,5.8612294,7.876084
-342.9433,12.240592,-17.056204,20.198626,-15.324517,-1.4127606,-1.9520582,4.7234974,4.1191063,-1.4237711,3.3701925,3.775611,1.5744121,-1.5416554,2.9846258,-0.0128452275,-2.5733972,1.2618105,-2.1777132,0.5272344,2.8190315,6.7860985,6.18035,10.357741,6.5459146,9.197188
-307.5163,10.11995,-21.906128,18.232903,-20.782646,-5.9477067,-7.448522,4.769936,3.6150327,-1.9571676,3.5352197,3.8274674,-0.5687762,-2.318769,2.4066586,-2.1517167,-2.4683592,2.2744925,-1.8426019,3.7392776,2.71061,6.0184355,4.6929903,9.610653,5.739898,10.677716
-314.113,9.23398,-19.238585,17.921556,-21.732574,-2.9588501,-6.873797,3.2618728,4.1275187,-2.4324803,3.3525894,3.3095546,1.2357539,-3.0042672,2.4944522,-2.2431114,-2.6217203,2.409992,-0.971564,4.208667,3.0832675,6.766734,5.367454,10.384456,6.545904,10.856562
-387.9927,9.8156,-14.691919,17.860197,-15.7233925,0.784369,-4.330449,6.890812,6.015257,-0.1971874,4.8690877,4.7903695,2.0952148,-1.7891651,2.9345765,-1.3210381,-2.0722418,2.102365,-2.8954551,0.9551872,1.0999409,5.0297136,4.297004,9.499667,5.6697583,10.344527
-282.97028,24.953194,-0.53382874,21.37926,-21.867794,-0.91980785,-6.9502335,5.2891397,1.4951676,-0.14860924,2.2474418,5.3627043,-0.54207677,-3.2228794,0.2689669,-3.1730008,-2.8145816,-0.5099477,-3.1405358,1.8593886,4.7474217,5.901948,9.437386,8.009692,7.569722,7.1539955
-329.2678,31.773104,4.2903438,22.45769,-17.03569,4.0166597,-4.7284927,6.5014286,1.2088099,0.8401204,1.7748165,6.2340403,-0.50552785,-0.5386045,1.1450722,-2.2950666,-0.7570449,0.7595773,-1.0820848,3.3415616,5.6368012,3.9472687,7.8125463,5.8830695,4.977479,3.1348617
-310.1379,31.02352,-5.972435,21.244614,-19.86613,5.194589,-5.2156525,7.986597,2.6835058,1.5988317,1.5480486,5.9319124,-0.74901545,-1.4701618,0.061843336,-3.1493475,-0.11151726,1.7240119,2.0102684,7.4260836,8.122653,5.6143603,8.022848,4.6091924,4.0031404,3.1400843
-289.1131,36.213272,-8.522015,23.992332,-22.474768,4.867138,-5.6871,6.310675,3.7249012,-2.140736,0.6275735,6.6181693,-1.0077827,-3.282665,0.43943706,-1.6162379,-0.8298365,2.9460175,0.83128244,3.6847384,4.686564,1.5739095,6.2074556,5.530245,7.0512486,6.548454
-338.27826,37.3874,-0.64299804,20.783228,-18.582983,4.268685,-6.063313,4.090729,2.3751,-0.7789342,0.86034197,5.542866,0.054027688,-2.0469222,0.9754379,-0.85916007,-1.1596968,2.1613028,0.27209935,2.4641237,4.915674,3.2193933,6.9453363,5.393031,5.234664,5.617205
-374.52466,31.43869,2.4765558,13.599113,-14.586218,6.516448,-4.192203,6.390403,2.1566217,-0.037310325,0.20037057,6.3134317,0.072238326,0.780056,1.4777962,0.8282013,-0.36660656,2.0267072,-0.0392891,2.9004507,5.7873416,4.9423413,7.190301,6.4177365,5.0814085,3.8649895
-389.59088,52.43002,-3.0237088,39.62209,-2.2080162,-0.9195544,-2.0423105,-7.724445,2.9568,-1.895294,0.3400302,4.8834453,1.4477111,6.5256786,5.3937564,2.7759273,3.4256806,2.0556421,-4.051022,3.7321484,-4.1232066,0.07791364,0.9212417,-2.4197304,0.72364664,-0.055139884
-245.05487,55.26841,-8.276635,42.586742,-3.3506904,-2.3259351,-4.7822657,-9.081352,1.3253703,-3.7189708,-1.0431918,6.0708222,0.48613596,6.2544107,5.1617236,3.3935966,3.7587104,2.0408654,-3.8462744,4.153615,-4.907375,0.059811935,1.3792936,-2.1082485,0.7626925,-0.41180894
-315.3664,50.45322,-5.979587,35.569466,-0.0282144,1.5456119,-1.2899146,-6.7734904,2.9261434,-0.41079652,1.5939857,5.2940683,0.96539366,8.025893,5.6201744,4.2296605,3.2377908,3.6696913,-3.4237761,4.8131614,-2.7821507,0.6885401,1.484673,-0.21440805,1.167852,0.62321657
-236.09476,53.818966,-4.2510014,39.0237,-0.86325884,-0.4376909,-3.0921059,-9.598764,0.371496,-4.0597696,0.582028,4.594874,-0.07028876,7.024553,4.6822243,4.185113,3.2403977,2.9732738,-3.6956077,2.898885,-3.0843413,0.08072092,1.0728716,-0.90442383,0.42138466,0.8343515
-222.01877,66.034225,-17.43311,39.746532,-5.3068023,-1.525664,-7.485093,-13.975052,2.1944437,-3.2611175,0.10450614,4.225471,1.0467398,5.123023,5.6943493,1.7057389,1.2496803,1.6575103,-6.878248,3.9905832,-5.1259594,-0.71451896,0.74348664,-1.6283691,0.08234161,1.0247638
-241.92938,64.50345,-14.177005,41.355488,-5.3767247,-1.0066854,-2.142057,-12.424795,2.6028976,-1.0562257,0.73929226,3.4565277,-1.8712947,5.813016,5.523413,2.3000782,3.105827,3.5937004,-5.4425373,4.506971,-4.8289576,0.002256474,0.05777571,-1.4499652,0.1105424,0.74555594
-239.4707,63.159584,-7.98375,44.174747,-7.657054,-2.3367,-2.3271725,-13.082002,1.237221,-5.950237,0.14778304,5.44799,-1.4318844,7.7996397,4.818183,1.9147533,2.8076255,2.481355,-4.715647,3.342443,-3.9177296,-0.97778964,0.46810028,-2.117771,0.73986435,-0.2938157
-238.68083,45.223366,-0.16651842,44.02303,-2.9637718,0.333229,-5.9189887,-10.05962,-0.08495148,-3.5536518,-1.6832154,4.668205,0.22063087,7.1168766,4.829426,2.8639622,3.3534405,1.8975078,-3.7713583,3.7983315,-3.9676805,-0.60736436,0.48893672,-2.0880926,0.3689171,0.26615873
-340.63483,51.677086,-5.5307875,30.287615,-0.52818406,2.8912263,-1.0711248,-3.8006613,2.6365817,2.6856453,1.1066977,4.5780883,2.8835413,7.4837704,5.1631465,4.8890424,3.3131897,3.9347656,-2.452322,4.7849584,-1.8215457,0.9528757,1.387234,0.34901133,1.5278747,1.0522135
-250.52315,24.023602,-6.9334507,29.270458,-4.376442,-4.3941097,-6.564815,14.482674,-2.1834126,0.29911405,4.73933,4.7417545,7.1961217,-0.34535253,2.51285,0.7438171,2.388058,-4.035638,1.3081456,-0.75322324,0.8741561,5.554937,7.0929055,10.867147,12.230621,6.869971
-236.03781,24.956264,-11.551895,26.505621,-10.83287,-0.5480605,-5.1252303,8.902806,-0.16413301,1.0625871,5.992312,0.28414008,10.024013,-4.6241217,2.4364247,-0.6398789,1.9676204,-7.0200105,3.4379778,1.5129994,6.6224575,12.552819,9.219727,10.352125,6.9071593,2.919873
-224.71202,25.796791,-8.288342,34.589127,-8.787872,-2.3523254,-5.505002,10.6439495,0.5611281,-0.6505994,6.6223536,2.5384755,9.8035755,-3.3232112,1.9906771,-0.055025328,1.677988,-6.0085073,1.8604206,0.6136378,4.4753046,9.743831,8.023796,9.473951,9.613047,3.3948462
-256.95648,30.458323,-7.905262,27.092648,-9.096199,-2.4955616,-6.9415665,8.423887,0.05212736,0.79119414,5.422152,2.9730456,8.898927,-3.2580233,0.80851406,-0.05942899,0.89340276,-5.933091,1.216039,-1.3769499,2.193019,7.9656672,8.941044,12.350437,12.8594,6.1555223
-270.67188,22.894485,-7.7297525,33.068703,-8.254532,-1.854878,-4.782677,8.6286,-0.37011188,-1.006323,5.8027897,1.5505247,7.5526114,-2.1232095,2.5049424,0.035577495,2.0427792,-4.2328568,0.9735244,0.4644618,0.171264,3.6528895,2.1721687,5.886001,9.529192,7.3020363
-306.95462,26.091755,-7.92554,31.442444,-7.808786,-4.2935495,-4.435064,7.990044,-1.7566397,-1.4311869,5.637748,0.47790548,7.047147,-1.7827605,2.1561117,-0.13683562,2.0350366,-5.7881427,1.5581607,0.12377247,1.2567409,5.1323223,4.355334,6.9016547,9.939559,9.316339
-261.95544,20.508158,-8.988325,32.083298,-11.183524,-2.1877973,-0.11743296,5.9685802,1.1617985,-3.436923,9.032021,-0.46294752,11.299066,-4.6352797,2.8049722,1.1087226,0.7873153,-4.4733405,1.0883594,-0.33169258,1.2054964,6.490051,4.612943,10.34066,10.717592,8.489199
-232.51746,19.957544,2.1020238,17.917072,-8.001266,-4.5577345,-9.180148,5.2483106,-6.4158874,-2.3083622,2.8773193,0.8415877,2.320207,-1.9312099,-0.92537874,-2.1499403,-2.0919628,-2.6440277,-0.5161203,-2.0728009,1.5057491,3.1274333,5.028698,9.4916115,6.514385,9.48664
-210.78123,24.990128,-2.0837994,17.788534,-9.539687,-4.038715,-8.162336,5.6648865,-5.876449,-0.38581118,3.9850626,0.85090905,1.4811081,-0.7385818,-2.32212,-0.52617323,-3.0901926,-1.7905805,-0.4903631,-0.5673258,2.9999108,4.333205,6.078227,10.452028,7.1106467,10.422141
-221.09866,16.470144,1.3872921,21.388395,-11.104144,-3.7401597,-10.090489,3.5021207,-5.9883204,-3.2400618,2.6886158,0.75206125,3.071414,-1.6921006,-2.0122292,-2.181145,-4.373485,-3.6340096,-1.4006119,-0.66967833,4.6004906,7.0972466,8.5530615,12.858358,5.321952,10.013277
-212.60706,21.788696,-2.2990441,18.09463,-12.074904,-1.6206973,-12.078516,4.673753,-3.342479,-1.3224118,1.5504669,1.8760766,2.5371418,-2.7965646,-2.5224965,-1.7662951,-3.972785,-4.3604784,-0.21521254,0.00714663,5.4924235,7.39912,8.294753,11.420923,6.039146,8.824926
-227.09587,17.960308,3.1659853,18.405025,-11.299622,-3.4179149,-9.748106,3.83566,-5.1253304,-2.7472095,2.7937636,0.6726583,1.4509449,-0.9118827,-3.7184548,-1.6373056,-3.9347763,-2.4214435,-0.2028532,2.7491794,4.441125,7.027102,4.2401514,7.548737,2.9221199,8.03784
-263.25223,20.322554,5.67491,21.084522,-12.741378,-3.7322268,-8.819421,2.7868001,-6.3757434,-2.5078454,1.7755256,1.5372738,0.689535,-0.9083677,-3.040982,-1.5460763,-4.504158,-2.517604,-0.5777479,0.7742555,3.8962252,4.835961,5.4763885,9.306167,4.4017572,11.561014
-268.82593,23.470686,-3.6585817,21.304132,-13.099022,-1.0920384,-9.547773,5.01265,-3.6815367,-2.4488556,0.7876474,2.3087018,3.172197,-2.881514,-0.7124143,-0.63150144,-3.2392805,-2.3499293,-0.4925764,-0.536817,3.0919576,4.6848483,6.3750615,10.860122,6.781912,11.212686
-254.21457,1.3941188,4.4769893,14.824578,-3.9936273,2.5924513,-6.8996673,-2.1980162,-6.1632595,1.8014332,-3.2536707,7.104837,0.5280371,6.9469028,3.1103122,5.883516,3.0332527,2.3430247,1.4967172,-0.98602283,0.13183099,1.7732865,4.646055,9.788273,7.8136597,9.156491
-259.92612,9.49364,5.081525,16.643055,-3.0531373,3.1279414,-4.2429895,-1.3787026,-6.185643,1.5639838,-4.419923,7.423953,0.64335626,6.8376026,4.2502875,6.8302894,2.8849165,2.2058804,2.3306873,-1.0510316,-0.43871528,-0.77591753,2.6304874,6.859408,7.171204,9.05866
-247.18294,17.40161,3.7544265,17.012506,-5.3597436,4.0339646,-4.753965,-4.1787286,-4.3285675,1.2932631,-3.7720046,5.4238677,1.1089137,6.2797513,3.5357225,5.3410606,2.1866071,1.4322085,2.009193,-2.5710585,0.9026272,-0.50726384,1.7695544,6.0587826,7.47018,10.909985
-224.37112,13.471436,3.3525436,16.317217,-7.3039975,2.8275588,-5.9972363,-4.457176,-6.1548066,-0.61231947,-4.2169776,5.114285,-0.6697328,5.0555234,2.5011258,5.820756,0.12973493,1.8439088,0.79871637,-2.9694161,2.167152,-0.3771578,4.0049,8.479378,8.463997,9.960172
-246.50569,9.113293,4.6101756,19.63384,-7.543407,2.0822616,-6.456846,-4.588825,-6.886132,0.0070373425,-4.2534485,5.345569,0.46074075,6.0447826,3.1952124,5.917702,1.8806928,2.3427684,1.783792,-1.9137518,0.7936666,0.8754064,2.0194285,6.545023,6.746975,8.79278
-261.9565,9.487979,8.950928,19.506155,-4.36287,4.9615493,-4.613472,-3.653609,-2.5650537,-2.501527,0.24094515,3.83383,1.1853606,6.697074,2.9740157,7.566598,2.6298487,3.5269475,1.0914317,0.024540834,1.585046,0.687449,3.9454815,5.4390874,4.3023505,6.364139
-268.2264,8.372637,6.03557,16.537546,-3.520142,2.9598842,-7.303092,-2.2091904,-3.440724,-2.7085297,-1.128099,6.3643756,0.5605917,6.8283634,3.7473555,7.901362,2.4234393,2.48948,1.6359129,-1.1606448,1.5204858,1.0444987,3.7685504,5.13295,3.937808,5.757698
-301.77176,13.254433,3.5690954,15.879559,-2.3885534,8.793716,-0.7098199,0.7266633,-1.6295902,3.9864898,-2.662959,7.303229,2.4661596,5.6004024,3.93345,6.041673,2.5853074,2.7957945,2.2449832,-0.8239721,0.938965,0.016502343,3.5895998,7.438768,7.0452085,8.527754
-365.27927,35.65805,9.756627,25.531584,-16.02454,-4.5893416,-1.9993454,-5.953132,3.5485287,-2.496346,6.5682545,0.71404487,-1.6570936,0.6994582,-0.34560108,-2.9362798,-1.5589321,-1.6181703,-1.5051763,-3.678311,-3.8541713,-2.566358,-2.9251537,-2.9266777,1.5499905,4.82105
-411.65707,43.551895,10.133996,19.504953,-6.4425097,1.5724282,-1.6370211,-0.25113988,3.5838904,-3.4769783,6.01307,2.7537832,-1.0270356,1.5939211,0.9647584,-2.0252378,-0.58942175,0.59623116,0.04306285,-2.4586585,-2.7231138,-2.3717496,-1.8858649,-2.5953157,-0.3730888,1.4691381
-295.0116,55.839096,5.9524455,21.204624,-8.017401,0.7463632,-0.72554517,3.0808742,10.908565,-7.518219,7.0736823,6.0019913,1.4091078,-0.28850722,1.6077908,-2.733412,2.638825,-0.5163243,1.9862462,1.7224295,3.3813374,2.9336083,3.691093,3.0120933,3.0243573,3.450031
-356.55966,43.652622,7.0491614,22.26549,-8.449566,2.0340106,-1.8409961,3.589613,5.84457,-2.7245243,5.816413,6.1232543,1.1760249,2.1277058,2.9193485,-1.9312758,2.395788,1.4184403,1.6893206,0.6467248,2.4585612,1.1893892,3.3864675,5.912735,6.936438,8.396175
-321.42612,37.207573,4.414316,25.296473,-8.330786,-0.084077194,-1.9461234,3.6160846,5.5810018,-2.9941697,4.3364024,5.250607,1.0651773,-0.33808967,1.7414551,-1.1726272,1.6253328,1.5827521,1.0796432,0.7673354,3.5532255,2.714215,3.9428034,5.2938976,4.8484993,5.201427
-341.72702,46.608852,4.3254848,23.98225,-10.073626,5.0792856,-0.64723295,5.2394705,7.4110975,-5.5117,6.3860025,5.5113025,1.507492,0.8256989,2.7701933,-0.40473548,2.2864025,0.91472036,1.4678355,0.7178506,2.6665564,1.2315836,2.4937317,3.5428352,3.2041728,5.667103
-246.11095,5.953415,3.986588,12.103414,-11.952921,-0.78410983,-3.1334991,0.4239847,-4.516678,2.7914991,4.367507,6.23632,-4.6970716,5.623381,1.8860719,-1.1266922,-0.42279327,2.4972503,-1.5041275,3.5159104,2.1100862,7.733101,8.977805,10.058622,10.461906,10.725736
-238.58237,5.8139286,2.2285082,7.9721327,-12.786404,-2.8160298,-4.911466,0.5029077,-3.206321,2.013157,2.4693584,6.172508,-3.9031265,3.3829525,1.4430598,-1.4517614,-0.97707283,3.5014617,-0.90663964,5.561702,1.3448321,5.0264897,6.2002816,6.444186,9.780445,12.164439
-284.3566,-0.65234447,-12.087488,27.719608,-22.898893,7.7604985,-11.2061205,12.264923,0.16302238,3.0786831,7.084588,4.750786,5.0681353,-3.9908075,1.2929717,0.3083189,-2.7064497,1.1322783,-2.9074664,0.75376064,3.018553,8.261241,13.305254,18.976372,15.420121,13.323946
-277.87262,4.72224,-12.7367525,30.40782,-23.660055,8.264921,-12.789257,9.918603,-0.47014996,3.3316057,9.520751,2.219578,4.5062594,-4.0982866,0.8699954,-1.5081238,-3.912083,0.92792135,-3.2450826,1.5189939,0.17883195,3.8554044,3.40447,10.071127,9.283219,13.424798
-318.66583,-6.69533,5.1527896,12.457651,-14.794412,14.256847,-3.167535,-0.60108423,-4.3491116,4.581429,-0.6286609,3.3475935,2.758357,9.937142,10.465833,11.173737,7.8628583,8.551982,7.6037607,7.405674,2.651571,7.2984676,5.117247,5.5414314,2.609927,4.1012774
-276.12012,3.6877217,5.188043,10.522043,-15.612802,16.82444,-2.569394,-2.7366858,-4.032231,4.52879,1.4541583,3.6082048,3.055049,7.6910305,6.299654,4.969554,2.8193784,6.4999456,6.3465347,6.3983655,4.0241756,9.177072,10.875398,11.838049,6.8294144,5.3921714
-254.23308,20.603182,-4.628807,20.625961,-11.900021,3.5695438,-5.1175084,7.6760736,4.7812605,1.7739286,5.0472865,10.603612,0.9766983,-0.07898537,2.6117067,-2.0745924,-1.7176985,-0.45908263,-1.5458858,-0.33353633,0.71635646,3.1469018,5.412016,9.85274,11.188772,11.5465355
-284.36743,17.265142,-6.181946,18.852316,-13.110008,3.8539724,-9.907369,10.132293,6.7262635,1.0448295,3.7097013,11.313778,-0.17643663,-0.8318599,1.966911,-3.4529297,-1.228973,-2.0520992,-2.4077797,-0.5256472,1.4620805,6.0319834,9.710283,15.810902,14.473156,13.219148
-260.87943,21.702951,-7.839582,21.296312,-12.850957,5.723909,-6.7684174,9.992997,7.4424224,2.2072089,2.431194,9.604122,1.2565517,-0.52730715,3.2907517,-1.7403262,-0.42798445,-1.2245312,-2.6494164,0.7216281,3.6516998,8.60758,11.300293,14.104801,10.446522,8.265881
-266.09396,33.071445,-8.381002,18.854137,-13.486414,6.932191,-6.9195514,6.6491632,9.050296,1.8540539,2.5561078,11.269771,1.5426751,-2.2690885,2.7420738,-2.5573084,-1.6681523,-0.48436883,-2.5784752,2.2704399,4.5736966,7.2898383,9.209519,12.328676,10.592821,10.588142
-224.37596,30.026373,-8.953597,16.037066,-16.84236,7.167277,-7.80609,6.1624675,6.590628,4.3518476,0.41810426,9.165237,1.2792069,-1.7704893,2.2255373,-3.5596237,-1.1065881,-0.5070972,-2.1567247,0.3315491,1.7423466,5.538359,8.073326,12.301449,11.818624,12.950768
-284.18573,15.481956,8.589913,21.011806,-1.2790599,-1.0832658,-4.385688,-2.0888586,-1.3661125,-3.744936,0.09798939,4.4679785,6.5508847,3.2885692,6.257958,6.2509313,1.4104639,0.05643612,0.82917523,1.7448046,-1.1114092,1.7997166,0.5064165,1.6167686,1.0495075,0.5058191
